"id","userId","date","inTime","outTime","status","isLate","createdAt","inTime1","outTime1","inBranch1","outBranch1","inTime2","outTime2","inBranch2","outBranch2","inTime3","outTime3","inBranch3","outBranch3","inTime4","outTime4","inTime5","outTime5","info","info1","info2","info3","info4","info5"
"1081","41","2026-05-31T18:30:00.000Z","2026-06-01T01:28:07.569Z","2026-06-01T14:42:07.011Z","OUT","false","2026-06-01T01:28:07.574Z","2026-06-01T01:28:07.569Z","2026-06-01T14:42:07.011Z","HNM","HNM","","","","","","","","","","","","","","","","","",""
"1148","65","2026-06-01T18:30:00.000Z","2026-06-02T01:36:32.136Z","2026-06-02T15:30:04.916Z","OUT","false","2026-06-02T01:36:32.144Z","2026-06-02T01:36:32.136Z","2026-06-02T08:30:32.919Z","HNM","HNM","2026-06-02T09:26:05.611Z","2026-06-02T15:30:04.916Z","HNM","HNM","","","","","","","","","","","","","",""
"1146","44","2026-06-01T18:30:00.000Z","2026-06-02T01:35:38.114Z","2026-06-02T10:04:48.627Z","OUT","true","2026-06-02T01:35:38.122Z","2026-06-02T01:35:38.114Z","2026-06-02T10:04:48.627Z","JNR","JNR","","","","","","","","","","","","","","","","","",""
"1141","63","2026-06-01T18:30:00.000Z","2026-06-02T01:25:57.082Z","2026-06-02T06:20:49.039Z","OUT","false","2026-06-02T01:25:57.095Z","2026-06-02T01:25:57.082Z","2026-06-02T06:20:49.039Z","HNM","HNM","","","","","","","","","","","","","","","","","",""
"1142","71","2026-06-01T18:30:00.000Z","2026-06-02T01:29:29.416Z","2026-06-02T08:42:08.833Z","OUT","false","2026-06-02T01:29:29.425Z","2026-06-02T01:29:29.416Z","2026-06-02T08:42:08.833Z","JNR","JNR","","","","","","","","","","","","","","","","","",""
"1147","62","2026-06-01T18:30:00.000Z","2026-06-02T01:36:21.169Z","2026-06-02T10:32:19.936Z","OUT","true","2026-06-02T01:36:21.174Z","2026-06-02T01:36:21.169Z","2026-06-02T10:32:19.936Z","HNM","HNM","","","","","","","","","","","","","","","","","",""
"1149","47","2026-06-01T18:30:00.000Z","2026-06-02T01:37:32.341Z","2026-06-02T11:32:29.269Z","OUT","true","2026-06-02T01:37:32.347Z","2026-06-02T01:37:32.341Z","2026-06-02T11:32:29.269Z","JNR","JNR","","","","","","","","","","","","","","","","","",""
"1150","57","2026-06-01T18:30:00.000Z","2026-06-02T01:37:57.036Z","2026-06-02T14:30:06.773Z","OUT","true","2026-06-02T01:37:57.040Z","2026-06-02T01:37:57.036Z","2026-06-02T04:00:05.776Z","HNM","HNM","2026-06-02T08:37:03.715Z","2026-06-02T14:30:06.773Z","HNM","HNM","","","","","","","","","","","","","",""
"1160","81","2026-06-01T18:30:00.000Z","2026-06-02T04:03:03.721Z","","IN","false","2026-06-02T04:03:03.730Z","2026-06-02T04:03:03.721Z","","JNR","","","","","","","","","","","","","","","","","","",""
"1166","45","2026-06-01T18:30:00.000Z","2026-06-02T05:04:32.117Z","2026-06-02T14:40:43.547Z","OUT","false","2026-06-02T05:04:32.123Z","2026-06-02T05:04:32.117Z","2026-06-02T14:40:43.547Z","JNR","JNR","","","","","","","","","","","","","","","","","",""
"1170","54","2026-05-05T18:30:00.000Z","2026-05-06T03:11:49.201Z","2026-05-06T11:30:15.441Z","OUT","false","2026-06-02T05:34:23.050Z","2026-05-06T03:11:49.201Z","2026-05-06T11:30:15.441Z","LEGACY_A","LEGACY_A","","","","","","","","","","","","","Legacy DB A Import","","","","",""
"1171","58","2026-05-01T18:30:00.000Z","2026-05-02T01:29:39.460Z","2026-05-02T15:47:32.280Z","OUT","false","2026-06-02T05:34:23.125Z","2026-05-02T01:29:39.460Z","2026-05-02T15:47:32.280Z","LEGACY_A","LEGACY_A","","","","","","","","","","","","","Legacy DB A Import","","","","",""
"1172","71","2026-05-03T18:30:00.000Z","2026-05-04T02:32:49.768Z","2026-05-04T08:45:25.591Z","OUT","true","2026-06-02T05:34:23.200Z","2026-05-04T02:32:49.768Z","2026-05-04T08:45:25.591Z","LEGACY_A","LEGACY_A","","","","","","","","","","","","","Legacy DB A Import","","","","",""
"1174","47","2026-05-03T18:30:00.000Z","2026-05-04T01:48:24.025Z","2026-05-04T09:39:05.255Z","OUT","true","2026-06-02T05:34:23.364Z","2026-05-04T01:48:24.025Z","2026-05-04T09:39:05.255Z","LEGACY_A","LEGACY_A","","","","","","","","","","","","","Legacy DB A Import","","","","",""
"1175","44","2026-05-03T18:30:00.000Z","2026-05-04T01:42:37.033Z","2026-05-04T10:00:53.882Z","OUT","true","2026-06-02T05:34:23.441Z","2026-05-04T01:42:37.033Z","2026-05-04T10:00:53.882Z","LEGACY_A","LEGACY_A","","","","","","","","","","","","","Legacy DB A Import","","","","",""
"1176","58","2026-05-03T18:30:00.000Z","2026-05-04T01:25:42.425Z","2026-05-04T15:36:44.612Z","OUT","false","2026-06-02T05:34:23.516Z","2026-05-04T01:30:00.000Z","2026-05-04T03:30:00.000Z","LEGACY_A","LEGACY_A","","","","","","","","","","","","","Legacy DB A Import","","","","",""
"1177","49","2026-05-03T18:30:00.000Z","2026-05-04T07:02:53.913Z","2026-05-04T14:25:59.847Z","OUT","true","2026-06-02T05:34:23.593Z","2026-05-04T07:02:53.913Z","2026-05-04T14:25:59.847Z","LEGACY_A","LEGACY_A","","","","","","","","","","","","","Legacy DB A Import","","","","",""
"1178","48","2026-05-03T18:30:00.000Z","2026-05-04T01:56:04.416Z","2026-05-04T14:30:03.050Z","OUT","true","2026-06-02T05:34:23.670Z","2026-05-04T01:56:04.416Z","2026-05-04T05:30:31.170Z","LEGACY_A","LEGACY_A","","","","","","","","","","","","","Legacy DB A Import","","","","",""
"1179","44","2026-05-01T18:30:00.000Z","2026-05-02T01:45:26.380Z","2026-05-02T10:00:05.933Z","OUT","true","2026-06-02T05:34:23.745Z","2026-05-02T01:45:26.380Z","2026-05-02T10:00:05.933Z","LEGACY_A","LEGACY_A","","","","","","","","","","","","","Legacy DB A Import","","","","",""
"1180","47","2026-05-01T18:30:00.000Z","2026-05-02T01:30:00.000Z","2026-05-02T11:30:07.077Z","OUT","false","2026-06-02T05:34:23.819Z","2026-05-02T01:30:00.000Z","2026-05-02T11:30:07.077Z","LEGACY_A","LEGACY_A","","","","","","","","","","","","","Legacy DB A Import","","","","",""
"1181","51","2026-05-03T18:30:00.000Z","2026-05-04T01:40:00.000Z","2026-05-04T14:30:03.494Z","OUT","true","2026-06-02T05:34:23.895Z","2026-05-04T01:40:00.000Z","2026-05-04T02:33:00.000Z","LEGACY_A","LEGACY_A","","","","","","","","","","","","","Legacy DB A Import","","","","",""
"1182","66","2026-05-03T18:30:00.000Z","2026-05-04T02:30:00.000Z","2026-05-04T14:30:42.490Z","OUT","false","2026-06-02T05:34:23.970Z","2026-05-04T02:30:00.000Z","2026-05-04T14:30:42.490Z","LEGACY_A","LEGACY_A","","","","","","","","","","","","","Legacy DB A Import","","","","",""
"1183","72","2026-05-01T18:30:00.000Z","2026-05-02T02:30:00.000Z","2026-05-02T06:30:00.000Z","OUT","false","2026-06-02T05:34:24.044Z","2026-05-02T02:30:00.000Z","2026-05-02T06:30:00.000Z","LEGACY_A","LEGACY_A","","","","","","","","","","","","","Legacy DB A Import","","","","",""
"1184","42","2026-05-03T18:30:00.000Z","2026-05-04T02:39:32.499Z","2026-05-04T15:36:43.234Z","OUT","true","2026-06-02T05:34:24.120Z","2026-05-04T02:39:32.499Z","2026-05-04T15:36:43.234Z","LEGACY_A","LEGACY_A","","","","","","","","","","","","","Legacy DB A Import","","","","",""
"1185","72","2026-05-02T18:30:00.000Z","2026-05-03T03:30:00.000Z","2026-05-03T07:30:00.000Z","OUT","false","2026-06-02T05:34:24.195Z","2026-05-03T03:30:00.000Z","2026-05-03T07:30:00.000Z","LEGACY_A","LEGACY_A","","","","","","","","","","","","","Legacy DB A Import","","","","",""
"1186","74","2026-05-03T18:30:00.000Z","2026-05-04T07:30:00.000Z","2026-05-04T15:45:00.000Z","IN","true","2026-06-02T05:34:24.272Z","2026-05-04T07:30:00.000Z","2026-05-04T15:45:00.000Z","LEGACY_A","LEGACY_A","","","","","","","","","","","","","Legacy DB A Import","","","","",""
"1187","72","2026-05-03T18:30:00.000Z","2026-05-04T10:30:00.000Z","2026-05-04T14:30:00.000Z","OUT","false","2026-06-02T05:34:24.346Z","2026-05-04T10:30:00.000Z","2026-05-04T14:30:00.000Z","LEGACY_A","LEGACY_A","","","","","","","","","","","","","Legacy DB A Import","","","","",""
"1188","72","2026-05-05T18:30:00.000Z","2026-05-06T10:21:51.894Z","2026-05-06T14:30:25.041Z","OUT","false","2026-06-02T05:34:24.424Z","2026-05-06T10:21:51.894Z","2026-05-06T14:30:25.041Z","LEGACY_A","LEGACY_A","","","","","","","","","","","","","Legacy DB A Import","","","","",""
"1189","75","2026-05-03T18:30:00.000Z","2026-05-04T03:30:00.000Z","2026-05-04T13:30:00.000Z","OUT","false","2026-06-02T05:34:24.513Z","2026-05-04T03:30:00.000Z","2026-05-04T13:30:00.000Z","LEGACY_A","LEGACY_A","","","","","","","","","","","","","Legacy DB A Import","","","","",""
"1190","75","2026-05-01T18:30:00.000Z","2026-05-02T03:20:00.000Z","2026-05-02T13:30:00.000Z","OUT","false","2026-06-02T05:34:24.589Z","2026-05-02T03:30:00.000Z","2026-05-02T13:30:00.000Z","LEGACY_A","LEGACY_A","","","","","","","","","","","","","Legacy DB A Import","","","","",""
"1191","51","2026-05-01T18:30:00.000Z","2026-05-01T20:30:00.000Z","2026-05-02T14:30:00.000Z","IN","true","2026-06-02T05:34:24.664Z","2026-05-02T02:01:00.000Z","2026-05-02T02:30:00.000Z","LEGACY_A","LEGACY_A","","","","","","","","","","","","","Legacy DB A Import","","","","",""
"1192","45","2026-05-03T18:30:00.000Z","2026-05-04T05:00:00.000Z","2026-05-04T14:40:00.000Z","OUT","false","2026-06-02T05:34:24.739Z","2026-05-04T05:00:00.000Z","2026-05-04T14:40:00.000Z","LEGACY_A","LEGACY_A","","","","","","","","","","","","","Legacy DB A Import","","","","",""
"1193","55","2026-05-03T18:30:00.000Z","2026-05-04T04:30:00.000Z","2026-05-04T12:36:00.000Z","OUT","false","2026-06-02T05:34:24.815Z","2026-05-04T04:30:00.000Z","2026-05-04T12:30:00.000Z","LEGACY_A","LEGACY_A","","","","","","","","","","","","","Legacy DB A Import","","","","",""
"1194","45","2026-05-01T18:30:00.000Z","2026-05-01T22:00:00.000Z","2026-05-02T14:32:00.000Z","OUT","true","2026-06-02T05:34:24.890Z","2026-05-02T10:00:00.000Z","2026-05-02T14:30:00.000Z","LEGACY_A","LEGACY_A","","","","","","","","","","","","","Legacy DB A Import","","","","",""
"1195","48","2026-05-01T18:30:00.000Z","2026-05-02T01:30:00.000Z","2026-05-02T14:30:00.000Z","OUT","false","2026-06-02T05:34:24.965Z","2026-05-02T01:30:00.000Z","2026-05-02T05:30:00.000Z","LEGACY_A","LEGACY_A","","","","","","","","","","","","","Legacy DB A Import","","","","",""
"1196","75","2026-05-04T18:30:00.000Z","2026-05-05T03:30:00.000Z","2026-05-04T18:30:00.000Z","IN","true","2026-06-02T05:34:25.040Z","2026-05-05T03:35:00.000Z","2026-05-04T18:30:00.000Z","LEGACY_A","LEGACY_A","","","","","","","","","","","","","Legacy DB A Import","","","","",""
"1197","74","2026-05-01T18:30:00.000Z","2026-05-02T07:55:00.000Z","2026-05-02T15:30:00.000Z","IN","true","2026-06-02T05:34:25.114Z","2026-05-02T07:55:00.000Z","2026-05-02T15:30:00.000Z","LEGACY_A","LEGACY_A","","","","","","","","","","","","","Legacy DB A Import","","","","",""
"1198","71","2026-05-01T18:30:00.000Z","2026-05-02T02:32:00.000Z","2026-05-02T09:00:55.347Z","OUT","true","2026-06-02T05:34:25.199Z","2026-05-02T02:32:00.000Z","2026-05-02T09:00:00.000Z","LEGACY_A","LEGACY_A","","","","","","","","","","","","","Legacy DB A Import","","","","",""
"1199","42","2026-05-01T18:30:00.000Z","2026-05-01T23:20:00.000Z","2026-05-02T14:30:00.000Z","IN","false","2026-06-02T05:34:25.273Z","2026-05-02T02:30:00.000Z","2026-05-02T07:00:00.000Z","LEGACY_A","LEGACY_A","","","","","","","","","","","","","Legacy DB A Import","","","","",""
"1200","49","2026-05-01T18:30:00.000Z","2026-05-02T07:05:24.107Z","2026-05-02T14:25:43.959Z","OUT","true","2026-06-02T05:34:25.348Z","2026-05-02T07:05:24.107Z","2026-05-02T14:25:43.959Z","LEGACY_A","LEGACY_A","","","","","","","","","","","","","Legacy DB A Import","","","","",""
"1202","58","2026-05-02T18:30:00.000Z","2026-05-03T03:36:42.926Z","2026-05-03T07:58:32.138Z","OUT","true","2026-06-02T05:34:25.496Z","2026-05-03T03:36:42.926Z","2026-05-03T07:58:32.138Z","LEGACY_A","LEGACY_A","","","","","","","","","","","","","Legacy DB A Import","","","","",""
"1203","47","2026-05-04T18:30:00.000Z","2026-05-05T01:37:35.097Z","2026-05-05T11:30:15.227Z","OUT","true","2026-06-02T05:34:25.574Z","2026-05-05T01:37:35.097Z","2026-05-05T11:30:15.227Z","LEGACY_A","LEGACY_A","","","","","","","","","","","","","Legacy DB A Import","","","","",""
"1204","54","2026-05-04T18:30:00.000Z","2026-05-05T03:05:00.000Z","2026-05-05T11:31:25.162Z","OUT","false","2026-06-02T05:34:25.653Z","2026-05-05T03:05:00.000Z","2026-05-05T11:31:25.162Z","LEGACY_A","LEGACY_A","","","","","","","","","","","","","Legacy DB A Import","","","","",""
"1205","60","2026-05-01T18:30:00.000Z","2026-05-02T02:00:00.000Z","2026-05-02T13:56:00.000Z","IN","true","2026-06-02T05:34:25.728Z","2026-05-02T02:00:00.000Z","2026-05-02T05:48:00.000Z","LEGACY_A","LEGACY_A","","","","","","","","","","","","","Legacy DB A Import","","","","",""
"1206","45","2026-05-04T18:30:00.000Z","2026-05-05T05:31:14.574Z","2026-05-05T14:42:37.386Z","OUT","true","2026-06-02T05:34:25.802Z","2026-05-05T05:31:14.574Z","2026-05-05T14:42:37.386Z","LEGACY_A","LEGACY_A","","","","","","","","","","","","","Legacy DB A Import","","","","",""
"1207","54","2026-05-01T18:30:00.000Z","2026-05-02T03:30:00.000Z","2026-05-02T11:30:00.000Z","OUT","false","2026-06-02T05:34:25.878Z","2026-05-02T03:30:00.000Z","2026-05-02T11:30:00.000Z","LEGACY_A","LEGACY_A","","","","","","","","","","","","","Legacy DB A Import","","","","",""
"1208","54","2026-05-03T18:30:00.000Z","2026-05-04T03:30:00.000Z","2026-05-04T11:30:00.000Z","OUT","false","2026-06-02T05:34:25.952Z","2026-05-04T03:30:00.000Z","2026-05-04T11:30:00.000Z","LEGACY_A","LEGACY_A","","","","","","","","","","","","","Legacy DB A Import","","","","",""
"1209","74","2026-05-04T18:30:00.000Z","2026-05-05T07:40:00.000Z","2026-05-05T15:30:57.478Z","OUT","true","2026-06-02T05:34:26.026Z","2026-05-05T07:40:00.000Z","2026-05-05T15:30:57.478Z","LEGACY_A","LEGACY_A","","","","","","","","","","","","","Legacy DB A Import","","","","",""
"1210","58","2026-05-04T18:30:00.000Z","2026-05-05T01:31:55.998Z","2026-05-05T15:35:51.817Z","OUT","true","2026-06-02T05:34:26.101Z","2026-05-05T01:31:55.998Z","2026-05-05T03:42:29.938Z","LEGACY_A","LEGACY_A","","","","","","","","","","","","","Legacy DB A Import","","","","",""
"1211","72","2026-05-04T18:30:00.000Z","2026-05-05T09:00:00.000Z","2026-05-05T14:30:11.297Z","OUT","false","2026-06-02T05:34:26.176Z","2026-05-05T09:00:00.000Z","2026-05-05T14:30:11.297Z","LEGACY_A","LEGACY_A","","","","","","","","","","","","","Legacy DB A Import","","","","",""
"1212","66","2026-05-04T18:30:00.000Z","2026-05-05T02:33:46.644Z","2026-05-05T14:30:12.436Z","OUT","true","2026-06-02T05:34:26.250Z","2026-05-05T02:33:46.644Z","2026-05-05T14:30:12.436Z","LEGACY_A","LEGACY_A","","","","","","","","","","","","","Legacy DB A Import","","","","",""
"1214","44","2026-05-04T18:30:00.000Z","2026-05-05T01:53:37.437Z","2026-05-05T10:03:30.677Z","OUT","true","2026-06-02T05:34:26.401Z","2026-05-05T01:53:37.437Z","2026-05-05T10:03:30.677Z","LEGACY_A","LEGACY_A","","","","","","","","","","","","","Legacy DB A Import","","","","",""
"1169","60","2026-05-03T18:30:00.000Z","2026-05-04T10:11:21.302Z","2026-05-04T15:32:36.675Z","OUT","true","2026-06-02T05:34:22.783Z","2026-05-04T10:11:21.302Z","2026-05-04T15:32:36.675Z","LEGACY_B","LEGACY_B","","","","","","","","","","","","","Legacy DB B Import","","","","",""
"1173","41","2026-05-01T18:30:00.000Z","2026-05-02T01:30:00.000Z","2026-05-02T14:30:00.000Z","OUT","false","2026-06-02T05:34:23.284Z","2026-05-02T01:30:00.000Z","2026-05-02T02:30:00.000Z","LEGACY_B","LEGACY_B","","","","","","","","","","","","","Legacy DB B Import","","","","",""
"1201","48","2026-05-04T18:30:00.000Z","2026-05-05T10:00:00.000Z","2026-05-05T14:30:47.476Z","OUT","true","2026-06-02T05:34:25.423Z","2026-05-05T10:00:00.000Z","2026-05-05T14:30:47.476Z","LEGACY_A","LEGACY_A","","","","","","","","","","","","","Legacy DB A Import","","","","",""
"1213","71","2026-05-04T18:30:00.000Z","2026-05-05T02:28:48.662Z","2026-05-05T08:36:48.835Z","OUT","true","2026-06-02T05:34:26.325Z","2026-05-05T02:28:48.662Z","2026-05-05T08:36:48.835Z","LEGACY_A","LEGACY_A","","","","","","","","","","","","","Legacy DB A Import","","","","",""
"1154","42","2026-06-01T18:30:00.000Z","2026-06-02T02:40:06.327Z","2026-06-02T14:43:25.293Z","OUT","true","2026-06-02T02:40:07.029Z","2026-06-02T02:40:06.327Z","2026-06-02T07:34:31.469Z","HNM","HNM","2026-06-02T10:25:56.909Z","2026-06-02T14:43:25.293Z","HNM","HNM","","","","","","","","","","","","","",""
"1161","59","2026-06-01T18:30:00.000Z","2026-06-02T04:08:05.764Z","2026-06-02T11:30:01.358Z","OUT","false","2026-06-02T04:08:05.769Z","2026-06-02T04:08:05.764Z","2026-06-02T11:30:01.358Z","HNM","HNM","","","","","","","","","","","","","","","","","",""
"1165","56","2026-06-01T18:30:00.000Z","2026-06-02T05:00:21.227Z","2026-06-02T14:58:21.297Z","OUT","false","2026-06-02T05:00:21.236Z","2026-06-02T05:00:21.227Z","2026-06-02T14:58:21.297Z","HNM","HNM","","","","","","","","","","","","","","","","","",""
"1159","43","2026-06-01T18:30:00.000Z","2026-06-02T03:49:37.245Z","2026-06-02T11:08:07.268Z","OUT","false","2026-06-02T03:49:37.252Z","2026-06-02T03:49:37.245Z","2026-06-02T11:08:07.268Z","JNR","JNR","","","","","","","","","","","","","","","","","",""
"1156","54","2026-06-01T18:30:00.000Z","2026-06-02T02:56:38.816Z","2026-06-02T11:31:35.596Z","OUT","false","2026-06-02T02:56:38.824Z","2026-06-02T02:56:38.816Z","2026-06-02T11:31:35.596Z","JNR","JNR","","","","","","","","","","","","","","","","","",""
"1163","50","2026-06-01T18:30:00.000Z","2026-06-02T04:28:52.643Z","2026-06-02T12:11:53.492Z","OUT","false","2026-06-02T04:28:52.653Z","2026-06-02T04:28:52.643Z","2026-06-02T12:11:53.492Z","JNR","JNR","","","","","","","","","","","","","","","","","",""
"1164","80","2026-06-01T18:30:00.000Z","2026-06-02T04:53:06.390Z","2026-06-02T12:46:42.689Z","OUT","true","2026-06-02T04:53:06.396Z","2026-06-02T04:53:06.390Z","2026-06-02T12:46:42.689Z","JNR","JNR","","","","","","","","","","","","","","","","","",""
"1158","52","2026-06-01T18:30:00.000Z","2026-06-02T03:29:20.545Z","2026-06-02T13:23:02.743Z","OUT","false","2026-06-02T03:29:20.554Z","2026-06-02T03:29:20.545Z","2026-06-02T13:23:02.743Z","HNM","HNM","","","","","","","","","","","","","","","","","",""
"1157","75","2026-06-01T18:30:00.000Z","2026-06-02T03:19:05.341Z","2026-06-02T13:32:13.196Z","OUT","false","2026-06-02T03:19:05.348Z","2026-06-02T03:19:05.341Z","2026-06-02T13:32:13.196Z","JNR","JNR","","","","","","","","","","","","","","","","","",""
"1143","51","2026-06-01T18:30:00.000Z","2026-06-02T01:30:32.400Z","2026-06-02T14:30:18.678Z","OUT","true","2026-06-02T01:30:32.406Z","2026-06-02T01:30:32.400Z","2026-06-02T02:41:07.207Z","JNR","JNR","2026-06-02T05:31:02.745Z","2026-06-02T14:30:18.678Z","JNR","JNR","","","","","","","","","","","","","",""
"1155","67","2026-06-01T18:30:00.000Z","2026-06-02T02:43:53.659Z","2026-06-02T15:35:58.496Z","OUT","true","2026-06-02T02:43:53.664Z","2026-06-02T02:43:53.659Z","2026-06-02T06:56:18.681Z","JNR","JNR","2026-06-02T10:01:53.486Z","2026-06-02T15:35:58.496Z","JNR","JNR","","","","","","","","","","","","","",""
"1215","51","2026-05-04T18:30:00.000Z","2026-05-05T01:47:43.874Z","2026-05-05T14:30:17.082Z","OUT","true","2026-06-02T05:34:26.475Z","2026-05-05T01:47:43.874Z","2026-05-05T02:37:56.811Z","LEGACY_A","LEGACY_A","","","","","","","","","","","","","Legacy DB A Import","","","","",""
"1217","49","2026-05-05T18:30:00.000Z","2026-05-06T07:06:02.535Z","2026-05-06T14:27:22.758Z","OUT","true","2026-06-02T05:34:26.638Z","2026-05-06T07:06:02.535Z","2026-05-06T14:27:22.758Z","LEGACY_A","LEGACY_A","","","","","","","","","","","","","Legacy DB A Import","","","","",""
"1218","58","2026-05-05T18:30:00.000Z","2026-05-06T05:17:12.347Z","2026-05-06T15:30:00.000Z","OUT","false","2026-06-02T05:34:26.714Z","2026-05-06T01:26:31.106Z","2026-05-06T03:42:19.050Z","LEGACY_A","LEGACY_A","","","","","","","","","","","","","Legacy DB A Import","","","","",""
"1219","48","2026-05-05T18:30:00.000Z","2026-05-06T01:56:00.962Z","2026-05-06T14:29:35.532Z","OUT","true","2026-06-02T05:34:26.790Z","2026-05-06T01:56:00.962Z","2026-05-06T05:30:30.608Z","LEGACY_A","LEGACY_A","","","","","","","","","","","","","Legacy DB A Import","","","","",""
"1220","43","2026-05-04T18:30:00.000Z","2026-05-05T04:00:00.000Z","2026-05-05T13:00:00.000Z","OUT","false","2026-06-02T05:34:26.875Z","2026-05-05T04:00:00.000Z","2026-05-05T13:00:00.000Z","LEGACY_A","LEGACY_A","","","","","","","","","","","","","Legacy DB A Import","","","","",""
"1222","44","2026-05-05T18:30:00.000Z","2026-05-06T01:29:50.546Z","2026-05-06T09:58:18.256Z","OUT","false","2026-06-02T05:34:27.026Z","2026-05-06T01:29:50.546Z","2026-05-06T09:58:18.256Z","LEGACY_A","LEGACY_A","","","","","","","","","","","","","Legacy DB A Import","","","","",""
"1223","66","2026-05-05T18:30:00.000Z","2026-05-06T02:41:27.965Z","2026-05-06T14:30:02.971Z","OUT","true","2026-06-02T05:34:27.100Z","2026-05-06T02:41:27.965Z","2026-05-06T14:30:02.971Z","LEGACY_A","LEGACY_A","","","","","","","","","","","","","Legacy DB A Import","","","","",""
"1224","47","2026-05-05T18:30:00.000Z","2026-05-06T01:42:29.756Z","2026-05-06T11:32:08.901Z","OUT","true","2026-06-02T05:34:27.180Z","2026-05-06T01:42:29.756Z","2026-05-06T11:32:08.901Z","LEGACY_A","LEGACY_A","","","","","","","","","","","","","Legacy DB A Import","","","","",""
"1225","43","2026-05-05T18:30:00.000Z","2026-05-06T04:00:00.000Z","2026-05-06T13:00:12.965Z","OUT","false","2026-06-02T05:34:27.255Z","2026-05-06T04:00:00.000Z","2026-05-06T13:00:12.965Z","LEGACY_A","LEGACY_A","","","","","","","","","","","","","Legacy DB A Import","","","","",""
"1226","75","2026-05-05T18:30:00.000Z","2026-05-06T03:11:57.317Z","2026-05-06T13:28:39.473Z","OUT","false","2026-06-02T05:34:27.331Z","2026-05-06T03:12:17.450Z","2026-05-06T13:28:39.473Z","LEGACY_A","LEGACY_A","","","","","","","","","","","","","Legacy DB A Import","","","","",""
"1227","51","2026-05-05T18:30:00.000Z","2026-05-06T01:40:09.315Z","2026-05-06T14:30:17.803Z","OUT","true","2026-06-02T05:34:27.407Z","2026-05-06T01:40:09.315Z","2026-05-06T02:37:27.904Z","LEGACY_A","LEGACY_A","","","","","","","","","","","","","Legacy DB A Import","","","","",""
"1228","45","2026-05-05T18:30:00.000Z","2026-05-06T06:17:11.745Z","2026-05-06T15:06:49.114Z","OUT","true","2026-06-02T05:34:27.483Z","2026-05-06T06:17:11.745Z","2026-05-06T15:06:49.114Z","LEGACY_A","LEGACY_A","","","","","","","","","","","","","Legacy DB A Import","","","","",""
"1229","42","2026-05-05T18:30:00.000Z","2026-05-06T02:30:30.076Z","2026-05-06T15:39:15.088Z","OUT","true","2026-06-02T05:34:27.558Z","2026-05-06T02:30:30.076Z","2026-05-06T15:39:15.088Z","LEGACY_A","LEGACY_A","","","","","","","","","","","","","Legacy DB A Import","","","","",""
"1230","74","2026-05-05T18:30:00.000Z","2026-05-06T07:55:11.561Z","2026-05-06T15:38:43.457Z","OUT","true","2026-06-02T05:34:27.632Z","2026-05-06T07:55:11.561Z","2026-05-06T15:38:43.457Z","LEGACY_A","LEGACY_A","","","","","","","","","","","","","Legacy DB A Import","","","","",""
"1231","41","2026-05-06T18:30:00.000Z","2026-05-07T01:26:50.861Z","","IN","false","2026-06-02T05:34:27.707Z","2026-05-07T01:26:50.861Z","","LEGACY_A","LEGACY_A","","","","","","","","","","","","","Legacy DB A Import","","","","",""
"1232","67","2026-05-04T18:30:00.000Z","2026-05-05T02:43:00.000Z","2026-05-05T15:29:15.336Z","OUT","true","2026-06-02T05:34:27.797Z","2026-05-05T02:43:00.000Z","2026-05-05T06:30:00.000Z","LEGACY_A","LEGACY_A","","","","","","","","","","","","","Legacy DB A Import","","","","",""
"1233","47","2026-05-06T18:30:00.000Z","2026-05-07T01:36:51.700Z","2026-05-07T11:31:34.670Z","OUT","true","2026-06-02T05:34:27.872Z","2026-05-07T01:36:51.700Z","2026-05-07T11:31:34.670Z","LEGACY_A","LEGACY_A","","","","","","","","","","","","","Legacy DB A Import","","","","",""
"1234","55","2026-05-01T18:30:00.000Z","2026-05-02T04:30:00.000Z","2026-05-02T12:30:00.000Z","IN","false","2026-06-02T05:34:27.953Z","2026-05-02T04:30:00.000Z","2026-05-02T12:30:00.000Z","LEGACY_A","LEGACY_A","","","","","","","","","","","","","Legacy DB A Import","","","","",""
"1235","44","2026-05-06T18:30:00.000Z","2026-05-07T01:42:15.310Z","2026-05-07T10:00:26.704Z","OUT","true","2026-06-02T05:34:28.036Z","2026-05-07T01:42:15.310Z","2026-05-07T10:00:26.704Z","LEGACY_A","LEGACY_A","","","","","","","","","","","","","Legacy DB A Import","","","","",""
"1236","60","2026-05-06T18:30:00.000Z","2026-05-07T01:56:39.158Z","2026-05-07T14:32:06.395Z","OUT","true","2026-06-02T05:34:28.110Z","2026-05-07T01:56:39.158Z","2026-05-07T04:23:34.114Z","LEGACY_A","LEGACY_A","","","","","","","","","","","","","Legacy DB A Import","","","","",""
"1237","75","2026-05-06T18:30:00.000Z","2026-05-07T03:15:31.448Z","2026-05-07T03:15:51.009Z","IN","false","2026-06-02T05:34:28.185Z","2026-05-07T03:16:38.906Z","2026-05-07T03:15:51.009Z","LEGACY_A","LEGACY_A","","","","","","","","","","","","","Legacy DB A Import","","","","",""
"1238","47","2026-05-08T18:30:00.000Z","2026-05-09T01:47:30.035Z","2026-05-09T11:33:24.966Z","OUT","true","2026-06-02T05:34:28.260Z","2026-05-09T01:47:30.035Z","2026-05-09T11:33:24.966Z","LEGACY_A","LEGACY_A","","","","","","","","","","","","","Legacy DB A Import","","","","",""
